playerId,assists,blockedShots,blockedShotsPer60,emptyNetAssists,emptyNetGoals,emptyNetPoints,evGoals,evPoints,evenStrengthGoalDifference,evenStrengthGoalsAgainst,evenStrengthGoalsFor,evenStrengthGoalsForPct,evenStrengthTimeOnIcePerGame,faceoffWinPct,firstGoals,gameWinningGoals,gamesPlayed,giveaways,giveawaysPer60,goals,hits,hitsPer60,lastName,missedShotCrossbar,missedShotFailedBankAttempt,missedShotGoalpost,missedShotOverNet,missedShotShort,missedShotWideOfNet,missedShots,otGoals,penaltyMinutes,plusMinus,points,pointsPerGame,positionCode,powerPlayGoalFor,powerPlayGoalsAgainst,powerPlayTimeOnIcePerGame,ppAssists,ppGoals,ppGoalsAgainstPer60,ppGoalsForPer60,ppGoalsPer60,ppIndividualSatFor,ppIndividualSatForPer60,ppPoints,ppPointsPer60,ppPrimaryAssists,ppPrimaryAssistsPer60,ppSecondaryAssists,ppSecondaryAssistsPer60,ppShootingPct,ppShots,ppShotsPer60,ppTimeOnIce,ppTimeOnIcePctPerGame,ppTimeOnIcePerGame,satPercentage,satPercentageAhead,satPercentageBehind,satPercentageClose,satPercentageTied,satRelative,seasonId,shAssists,shGoals,shGoalsPer60,shIndividualSatFor,shIndividualSatForPer60,shPoints,shPointsPer60,shPrimaryAssists,shPrimaryAssistsPer60,shSecondaryAssists,shSecondaryAssistsPer60,shShootingPct,shShots,shShotsPer60,shTimeOnIce,shTimeOnIcePctPerGame,shTimeOnIcePerGame,shootingPct,shootingPct5v5,shootsCatches,shortHandedGoalsAgainst,shortHandedGoalsFor,shortHandedTimeOnIcePerGame,shotAttemptsBlocked,shots,skaterFullName,skaterSavePct5v5,skaterShootingPlusSavePct5v5,takeaways,takeawaysPer60,teamAbbrevs,timeOnIcePerGame,timeOnIcePerGame5v5,totalShotAttempts,usatPercentage,usatPercentageAhead,usatPercentageBehind,usatPercentageTied,usatPrecentageClose,usatRelative,zoneStartPct5v5,topShotSpeed.imperial,topShotSpeed.metric,topShotSpeed.percentile,topShotSpeed.leagueAvg.imperial,topShotSpeed.leagueAvg.metric,skatingSpeed.speedMax.imperial,skatingSpeed.speedMax.metric,skatingSpeed.speedMax.percentile,skatingSpeed.speedMax.leagueAvg.imperial,skatingSpeed.speedMax.leagueAvg.metric,skatingSpeed.burstsOver20.value,skatingSpeed.burstsOver20.percentile,skatingSpeed.burstsOver20.leagueAvg.value,totalDistanceSkated.imperial,totalDistanceSkated.metric,totalDistanceSkated.percentile,totalDistanceSkated.leagueAvg.imperial,totalDistanceSkated.leagueAvg.metric,distanceMaxGame.imperial,distanceMaxGame.metric,distanceMaxGame.percentile,distanceMaxGame.leagueAvg.imperial,distanceMaxGame.leagueAvg.metric,zoneTimeDetails.offensiveZonePctg,zoneTimeDetails.offensiveZonePercentile,zoneTimeDetails.offensiveZoneLeagueAvg,zoneTimeDetails.offensiveZoneEvPctg,zoneTimeDetails.offensiveZoneEvPercentile,zoneTimeDetails.offensiveZoneEvLeagueAvg,zoneTimeDetails.neutralZonePctg,zoneTimeDetails.neutralZonePercentile,zoneTimeDetails.neutralZoneLeagueAvg,zoneTimeDetails.defensiveZonePctg,zoneTimeDetails.defensiveZonePercentile,zoneTimeDetails.defensiveZoneLeagueAvg,highDangerShots,highDangerGoals,midDangerShots,longDangerShots,shotsCrease,shotsLowSlot,shotsHighSlot,goalsPer60,assistsPer60,pointsPer60,shotsPer60,missedShotsPer60,totalShotAttemptsPer60,penaltyMinutesPer60,highDangerShotsPer60,longDangerShotsPer60,evGoalsPer60,evPointsPer60,ppAssistsPer60,shAssistsPer60
8482475,13,28,2.089855501792779,1.0,0,1.0,15,27,-4.0,40.0,36.0,0.473684,776.283018,0.07142,1,3,53,7,0.5224638754481947,16,43,3.2094209491817676,Chinakhov,2,0.0,4,5,4,51,66,0,6,-3,29,0.54716,R,11.0,2.0,113.132,1,1,6.58137,6.6044,0.6004006673786974,36,21.614424025633106,2,1.2008013347573947,1,0.6004006673786974,0,0.0,0.055,18,10.807212012816553,5996,0.413,113.132,0.492,0.447,0.524,0.493,0.501,0.014,20232024,0.0,0,0.0,3.0,9.872272898874105,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.2907576329580346,1094.0,0.07913,20.641,0.14545,0.102,L,0.0,1.0,20.641,84,110,Egor Chinakhov,0.92,1.022,28,2.089855501792779,CBJ,910.0566,737.056,260,0.488,0.455,0.517,0.491,0.484,0.008,0.506,98.05,157.7962,0.9767,84.5238,136.0278,23.378,37.624,0.9474,22.0904,35.551,206.0,0.9523,73.1691,140.5987,226.2606,0.523,124.2686,199.9811,3.7456,6.0277,0.8569,2.9221,4.7024,0.39933595,0.2294685990338,0.42436392,0.37947117,0.0652173913043,0.4125663,0.17446856,0.2608695652174,0.17788498,0.4261955,0.2053140096618,0.3977511,19,6,48,22,1,18,15,1.1942031438815879,0.9702900544037901,2.164493198285378,8.210146614185916,4.92608796851155,19.405801088075805,0.44782617895559546,1.4181162333593855,1.6420293228371834,1.312495444191595,2.362491799544871,0.6004006673786974,0.0
8482496,4,22,2.970519896679167,0.0,0,0.0,3,7,-4.0,14.0,10.0,0.416666,530.837209,0.45569,0,0,43,4,0.5400945266689394,3,31,4.18573258168428,Aman,0,0.0,0,0,2,9,11,0,8,-3,7,0.16279,C,0.0,11.0,2.511,0,0,10.62232,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,108,0.008,2.511,0.467,0.436,0.462,0.488,0.511,-0.052,20232024,0.0,0,0.0,4.0,3.862690991963188,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.862690991963188,3728.0,0.26439,86.697,0.10714,0.073,L,0.0,1.0,86.697,5,28,Nils Aman,0.914,0.987,7,0.945165421670644,VAN,620.0465,530.348,44,0.463,0.477,0.38,0.496,0.477,-0.064,0.556,85.42,137.4702,0.4043,84.5238,136.0278,21.344,34.349,0.1678,22.0904,35.551,36.0,0.3799,73.1691,73.4947,118.2725,0.3405,124.2686,199.9811,2.5381,4.0845,0.2878,2.9221,4.7024,0.40890737,0.3454106280193,0.42436392,0.42398685,0.7608695652174,0.4125663,0.17771128,0.4734299516908,0.17788498,0.41338135,0.3212560386473,0.3977511,14,3,8,3,2,12,3,0.40507089500170457,0.5400945266689394,0.945165421670644,3.780661686682576,1.4852599483395834,5.941039793358334,1.0801890533378788,1.890330843341288,0.40507089500170457,0.4731446598681714,1.1040042063590665,0.0,0.0
8482511,9,63,5.436762950955456,0.0,0,0.0,3,10,-2.0,30.0,28.0,0.482758,954.853658,0.0,1,1,41,29,2.5026369139318763,4,32,2.7615303877868977,Lohrei,0,0.0,0,2,0,14,16,0,18,-2,13,0.31707,D,4.0,1.0,31.975,2,1,2.86624,10.984,2.7460477888594363,3,8.23814336657831,3,8.23814336657831,1,2.7460477888594363,1,2.7460477888594363,0.5,2,5.492095577718873,1311,0.118,31.975,0.461,0.391,0.547,0.487,0.495,-0.019,20232024,0.0,0,0.0,1.0,2.866255730521006,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1256.0,0.09684,30.634,0.09302,0.1,L,0.0,0.0,30.634,43,43,Mason Lohrei,0.907,1.007,9,0.776680421565065,BOS,1017.4634,925.121,102,0.455,0.387,0.551,0.487,0.485,-0.028,0.585,85.49,137.5828,0.2077,90.2146,145.1863,21.115,33.982,0.2484,21.6601,34.8585,5.0,0.1815,30.2889,98.0396,157.7717,0.3726,136.5257,219.7061,3.2311,5.1997,0.4522,3.2737,5.2683,0.43117399,0.7276595744681,0.42065626,0.43006968,0.6723404255319,0.42481995,0.17465229,0.2468085106383,0.17771932,0.39417372,0.6340425531915,0.40162442,3,1,10,12,0,3,3,0.3451912984733622,0.776680421565065,1.1218717200384272,3.710806458588644,1.3807651938934489,8.802378111070738,1.55336084313013,0.2588934738550217,1.0355738954200868,0.2758691155858162,0.9195637186193875,5.492095577718873,0.0
8482516,6,65,5.954350377396651,0.0,0,0.0,1,7,0.0,20.0,20.0,0.5,972.307692,0.0,0,0,39,19,1.7405024180082516,1,40,3.6642156168594773,Kessel,0,0.0,1,1,0,15,17,0,12,0,7,0.17948,D,0.0,5.0,1.794,0,0,13.75095,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,70,0.006,1.794,0.465,0.472,0.479,0.465,0.451,0.01,20232024,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1309.0,0.12564,33.564,0.03571,0.074,R,0.0,0.0,33.564,37,28,Matthew Kessel,0.932,1.006,15,1.374080856322304,STL,1007.6666,954.512,82,0.461,0.488,0.465,0.438,0.446,0.013,0.475,93.69,150.7794,0.6326,90.2146,145.1863,20.924,33.674,0.172,21.6601,34.8585,12.0,0.3599,30.2889,92.0212,148.0865,0.3535,136.5257,219.7061,3.1616,5.0878,0.414,3.2737,5.2683,0.40777708,0.3659574468085,0.42065626,0.41232463,0.331914893617,0.42481995,0.1829202,0.7914893617021,0.17771932,0.40930272,0.4127659574468,0.40162442,0,0,6,17,0,0,1,0.09160539042148692,0.5496323425289216,0.6412377329504085,2.564950931801634,1.5572916371652779,7.511642014561928,1.0992646850578431,0.0,1.5572916371652779,0.09493670889080276,0.6645569622356193,0.0,0.0
8482624,4,34,4.101876785573104,0.0,0,0.0,3,5,0.0,18.0,18.0,0.5,1104.416666,0.0,0,0,24,14,1.6890080881771605,3,7,0.8445040440885803,Miromanov,0,0.0,2,3,0,21,26,0,8,-2,7,0.29166,D,3.0,1.0,135.916,2,0,50.0,3.31085,0.0,8,8.828982606904265,2,2.2072456517260663,0,0.0,2,2.2072456517260663,0.0,4,4.414491303452133,3262,0.479,135.916,0.559,0.539,0.561,0.566,0.574,0.081,20232024,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.01251,3.0,0.06521,0.068,R,2.0,0.0,3.0,40,46,Daniil Miromanov,0.922,0.99,9,1.0857909138281747,"VGK,CGY",1243.3333,1065.166,112,0.569,0.561,0.566,0.58,0.581,0.089,0.468,93.3,150.1518,0.6006,90.2146,145.1863,21.205,34.127,0.2866,21.6601,34.8585,12.0,0.3599,30.2889,72.0639,115.9699,0.2866,136.5257,219.7061,3.8197,6.1469,0.7834,3.2737,5.2683,0.44103506,0.7957446808511,0.42065626,0.43060803,0.6851063829787,0.42481995,0.18927301,0.9531914893617,0.17771932,0.36969193,0.868085106383,0.40162442,5,0,6,25,1,4,3,0.3619303046093915,0.48257373947918875,0.8445040440885803,5.5495980040106705,3.136729306614727,13.512064705417284,0.9651474789583775,0.6032171743489859,3.0160858717449295,0.40745491611406015,0.6790915268567669,2.2072456517260663,0.0
8482652,5,13,2.402464065708419,0.0,0,0.0,2,7,-2.0,15.0,13.0,0.464285,477.425,0.16666,0,0,40,8,1.4784394250513346,2,67,12.381930184804927,Duehr,0,0.0,0,2,1,18,21,0,6,-3,7,0.175,R,0.0,1.0,6.2,0,0,26.66666,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,248,0.02,6.2,0.467,0.447,0.456,0.437,0.502,-0.054,20232024,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,0.01119,3.375,0.06896,0.097,R,1.0,0.0,3.375,12,29,Walker Duehr,0.903,1.0,3,0.5544147843942505,CGY,487.0,475.375,62,0.474,0.474,0.45,0.512,0.429,-0.054,0.396,97.09,156.2512,0.9617,84.5238,136.0278,22.601,36.373,0.7188,22.0904,35.551,59.0,0.5247,73.1691,54.8878,88.329,0.2961,124.2686,199.9811,1.918,3.0866,0.1003,2.9221,4.7024,0.3908945,0.1521739130435,0.42436392,0.39190209,0.1811594202899,0.4125663,0.19026442,0.9782608695652,0.17788498,0.41884108,0.2632850241546,0.3977511,9,2,7,6,0,9,2,0.36960985626283366,0.9240246406570841,1.2936344969199178,5.359342915811088,3.8809034907597533,11.457905544147843,1.108829568788501,1.6632443531827514,1.108829568788501,0.3770225689898937,1.319578991464628,0.0,0.0
8482655,21,112,4.0833274257415715,1.0,0,1.0,5,21,-6.0,69.0,63.0,0.477272,1039.6125,0.0,2,0,80,35,1.2760398205442411,5,99,3.6093697781108536,Moser,0,0.0,1,5,1,28,35,0,35,-5,26,0.325,D,5.0,25.0,49.312,3,0,7.73927,4.56273,0.0,8,7.3004542504866965,3,2.7376703439325114,0,0.0,3,2.7376703439325114,0.0,4,3.6502271252433482,3945,0.168,49.312,0.498,0.484,0.526,0.497,0.477,0.019,20232024,2.0,0,0.0,4.0,1.2382878606513394,2,0.6191439303256697,0.0,0.0,2.0,0.6191439303256697,0.0,2.0,0.6191439303256697,11629.0,0.46192,145.362,0.06493,0.094,L,3.0,4.0,145.362,79,77,J.J. Moser,0.909,1.003,21,0.7656238923265447,ARI,1234.2875,992.912,191,0.484,0.497,0.5,0.453,0.478,0.01,0.453,82.74,133.1571,0.1278,90.2146,145.1863,21.465,34.544,0.4076,21.6601,34.8585,36.0,0.6656,30.2889,231.4677,372.493,0.8248,136.5257,219.7061,3.6083,5.8068,0.7038,3.2737,5.2683,0.39157436,0.1744680851064,0.42065626,0.4019859,0.1702127659574,0.42481995,0.18576024,0.8851063829787,0.17771932,0.4226654,0.2808510638298,0.40162442,11,3,23,28,2,9,8,0.1822914029348916,0.7656238923265447,0.9479152952614363,2.8072876051973306,1.2760398205442411,6.963531592112859,1.2760398205442411,0.4010410864567615,1.0208318564353929,0.21642679363705228,0.9089925332756196,2.7376703439325114,0.6191439303256697
8482659,4,7,3.1019204654298718,1.0,0,1.0,5,9,6.0,5.0,11.0,0.6875,734.818181,0.41666,1,1,11,1,0.44313149506141025,5,7,3.1019204654298718,Doan,0,0.0,0,3,0,5,8,0,0,6,9,0.81818,R,0.0,0.0,3.727,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,41,0.014,3.727,0.513,0.463,0.56,0.503,0.522,0.032,20232024,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21739,0.126,R,0.0,0.0,0.0,6,23,Josh Doan,0.921,1.047,9,3.9881834555526923,ARI,738.5454,728.363,37,0.5,0.479,0.523,0.5,0.495,0.03,0.441,87.87,141.4131,0.5674,84.5238,136.0278,21.962,35.345,0.3898,22.0904,35.551,16.0,0.2204,73.1691,23.5121,37.8372,0.1974,124.2686,199.9811,2.4252,3.9029,0.2484,2.9221,4.7024,0.39961815,0.231884057971,0.42436392,0.39949499,0.2705314009662,0.4125663,0.19259076,0.987922705314,0.17788498,0.40779109,0.4082125603865,0.3977511,16,3,3,0,5,11,0,2.2156574753070513,1.772525980245641,3.9881834555526923,10.192024386412436,3.545051960491282,16.39586531727218,0.0,7.090103920982564,0.0,2.226895956951882,4.008412722513388,0.0,0.0
8482660,10,16,1.687912087912088,0.0,0,0.0,6,16,0.0,23.0,23.0,0.5,683.023809,0.4,0,1,42,7,0.7384615384615385,6,10,1.054945054945055,Johnson,1,0.0,2,1,2,18,24,1,10,-2,16,0.38095,C,3.0,0.0,129.476,0,0,0.0,1.98602,0.0,26,17.212235692880753,0,0.0,0,0.0,0,0.0,0.0,19,12.578172237105166,5438,0.437,129.476,0.48,0.497,0.478,0.471,0.47,-0.013,20232024,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09677,0.097,L,2.0,0.0,0.0,33,62,Kent Johnson,0.923,1.02,16,1.687912087912088,CBJ,812.5,658.642,119,0.487,0.482,0.5,0.478,0.484,-0.002,0.564,84.08,135.3136,0.3378,84.5238,136.0278,21.69,34.907,0.2582,22.0904,35.551,29.0,0.3191,73.1691,90.07,144.9465,0.3882,124.2686,199.9811,2.9212,4.7009,0.4885,2.9221,4.7024,0.42187154,0.512077294686,0.42436392,0.39990142,0.2777777777778,0.4125663,0.18152462,0.7270531400966,0.17788498,0.39660385,0.5434782608696,0.3977511,8,2,33,3,2,6,7,0.632967032967033,1.054945054945055,1.687912087912088,6.540659340659341,2.531868131868132,12.553846153846155,1.054945054945055,0.843956043956044,0.3164835164835165,0.7529543004345172,2.0078781344920458,0.0,0.0
8482665,22,44,1.9086637082202462,0.0,0,0.0,9,24,-10.0,52.0,42.0,0.446808,913.376623,0.47434,2,1,77,31,1.3447403398824462,15,52,2.2556934733512,Beniers,1,0.0,5,3,5,44,58,0,20,-11,37,0.48051,C,19.0,3.0,150.155,7,6,9.83606,5.91593,1.8681993974192037,38,11.831929516988291,13,4.047765361074942,3,0.9340996987096019,4,1.2454662649461359,0.25,24,7.472797589676815,11562,0.498,150.155,0.509,0.486,0.534,0.505,0.506,-0.004,20232024,0.0,0,0.0,1.0,3.278858738568396,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.278858738568396,1098.0,0.05293,14.259,0.11278,0.07,L,2.0,1.0,14.259,82,133,Matty Beniers,0.929,0.999,45,1.9520424288616154,SEA,1077.7922,852.129,273,0.486,0.472,0.492,0.493,0.485,-0.016,0.517,88.29,142.089,0.594,84.5238,136.0278,22.123,35.603,0.4786,22.0904,35.551,127.0,0.8141,73.1691,239.926,386.1046,0.9211,124.2686,199.9811,3.8881,6.257,0.8964,2.9221,4.7024,0.44079403,0.7367149758454,0.42436392,0.42027371,0.6594202898551,0.4125663,0.18097434,0.6835748792271,0.17788498,0.37823163,0.7536231884058,0.3977511,38,5,54,6,7,31,13,0.6506808096205384,0.9543318541101231,1.6050126637306614,5.769369845302108,2.5159657971994154,11.8423907350938,0.8675744128273846,1.6483913843720308,0.26027232384821536,0.4606853407274261,1.228494241939803,2.1795659636557376,0.0
8482667,29,72,2.893567617048829,1.0,1,2.0,8,28,-40.0,84.0,44.0,0.34375,906.55,0.31304,3,5,80,23,0.9243340998905981,16,39,1.567349125901449,Eklund,2,0.0,2,1,3,69,77,2,30,-45,45,0.5625,L,28.0,5.0,161.75,8,8,4.3753,7.7898,2.2256568778979906,60,16.69242658423493,16,4.451313755795981,5,1.3910355486862442,3,0.8346213292117465,0.222,36,10.015455950540957,12940,0.642,161.75,0.451,0.449,0.43,0.463,0.484,0.014,20232024,1.0,0,0.0,7.0,6.1254253767622755,1,0.8750607681088965,1.0,0.8750607681088965,0.0,0.0,0.0,5.0,4.375303840544483,4114.0,0.17155,51.425,0.125,0.075,L,6.0,1.0,51.425,67,128,William Eklund,0.896,0.971,24,0.9645225390162763,SJS,1119.725,843.637,272,0.45,0.477,0.414,0.491,0.465,0.024,0.433,90.49,145.6295,0.7321,84.5238,136.0278,21.872,35.199,0.3355,22.0904,35.551,87.0,0.6546,73.1691,237.7792,382.6498,0.9145,124.2686,199.9811,3.6179,5.8222,0.8224,2.9221,4.7024,0.41381292,0.4057971014493,0.42436392,0.38734803,0.1280193236715,0.4125663,0.17051892,0.1014492753623,0.17788498,0.41566816,0.2898550724638,0.3977511,49,5,38,6,8,41,6,0.6430150260108508,1.1654647346446672,1.808479760655518,5.1441202080868065,3.0945098126772197,10.931255442184465,1.2056531737703453,1.9692335171582307,0.24113063475406907,0.3971099222326402,1.3898847278142408,2.2256568778979906,0.8750607681088965
8482671,27,115,3.9611540984356437,1.0,0,1.0,6,26,7.0,75.0,82.0,0.522292,1167.618421,0.0,0,1,76,36,1.2400134569015928,6,45,1.550016821126991,Power,2,0.0,5,1,1,41,50,0,28,8,33,0.43421,D,7.0,19.0,95.684,6,0,8.04327,3.46534,0.0,18,8.910910695073037,6,2.9703035650243454,3,1.4851517825121727,3,1.4851517825121727,0.0,17,8.415860100902313,7272,0.348,95.684,0.512,0.488,0.514,0.514,0.532,0.005,20232024,1.0,0,0.0,4.0,1.693331941038182,1,0.4233329852595455,1.0,0.4233329852595455,0.0,0.0,0.0,4.0,1.693331941038182,8504.0,0.38415,111.894,0.05555,0.107,L,2.0,3.0,111.894,68,108,Owen Power,0.908,1.015,20,0.6888963649453294,BUF,1375.1973,1096.776,226,0.505,0.509,0.49,0.521,0.502,-0.001,0.537,89.06,143.3282,0.3387,90.2146,145.1863,21.271,34.232,0.3217,21.6601,34.8585,23.0,0.5064,30.2889,248.0666,399.205,0.8949,136.5257,219.7061,3.9534,6.3621,0.8217,3.2737,5.2683,0.41872729,0.5446808510638,0.42065626,0.42136225,0.4978723404255,0.42481995,0.17926061,0.5744680851064,0.17771932,0.40201209,0.5489361702128,0.40162442,9,2,44,38,0,9,14,0.20666890948359878,0.9300100926761946,1.1366790021597935,3.7200403707047784,1.7222409123633233,7.784528923882221,0.964454910923461,0.3100033642253982,1.3089030933961256,0.24341045088375618,1.0547786204962768,2.9703035650243454,0.4233329852595455
8482679,6,7,0.9795157752881355,0.0,0,0.0,2,8,-13.0,27.0,14.0,0.341463,658.764705,0.26315,1,0,34,14,1.959031550576271,3,7,0.9795157752881355,Coronato,0,0.0,2,1,0,30,33,0,4,-15,9,0.2647,R,5.0,0.0,96.97,0,1,0.0,5.45951,1.0919083524922808,16,17.470533639876493,1,1.0919083524922808,0,0.0,0,0.0,0.125,8,8.735266819938246,3297,0.329,96.97,0.483,0.486,0.472,0.452,0.497,-0.047,20232024,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.00319,0.941,0.05172,0.075,R,2.0,0.0,0.941,22,58,Matt Coronato,0.874,0.949,16,2.2388932006585955,CGY,756.6764,649.558,113,0.498,0.519,0.463,0.526,0.476,-0.035,0.454,80.41,129.4074,0.203,84.5238,136.0278,22.162,35.666,0.4934,22.0904,35.551,38.0,0.3914,73.1691,67.5348,108.6814,0.3273,124.2686,199.9811,3.1955,5.1425,0.625,2.9221,4.7024,0.42911498,0.6062801932367,0.42436392,0.41495462,0.5628019323671,0.4125663,0.1773738,0.4541062801932,0.17788498,0.39351122,0.5966183574879,0.3977511,11,0,23,4,3,8,12,0.41979247512348666,0.8395849502469733,1.25937742537046,8.11598785238741,4.617717226358353,15.81218322965133,0.5597233001646489,1.5392390754527843,0.5597233001646489,0.32145727340136254,1.2858290936054502,0.0,0.0
8482684,38,55,1.8741126857313346,0.0,0,0.0,5,22,-21.0,85.0,64.0,0.42953,1076.04878,0.0,0,1,82,69,2.3511595511902197,9,24,0.817794626500946,Hughes,1,0.0,4,7,1,51,64,1,28,-25,47,0.57317,D,43.0,1.0,207.012,21,4,8.20048,9.11929,0.8483071324249849,53,11.24006950463105,25,5.301919577656156,7,1.4845374817437236,14,2.969074963487447,0.111,36,7.634764191824864,16975,0.707,207.012,0.543,0.53,0.553,0.531,0.542,0.035,20232024,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,439.0,0.01847,5.353,0.06666,0.071,L,4.0,0.0,5.353,202,135,Luke Hughes,0.916,0.987,42,1.4311405963766555,NJD,1288.4146,1002.524,401,0.525,0.521,0.52,0.534,0.51,0.027,0.591,92.75,149.2667,0.5655,90.2146,145.1863,24.192,38.932,1.0,21.6601,34.8585,199.0,1.0,30.2889,269.4471,433.612,0.9459,136.5257,219.7061,4.5592,7.3369,0.9873,3.2737,5.2683,0.4490938,0.863829787234,0.42065626,0.41922249,0.4595744680851,0.42481995,0.18273199,0.7829787234043,0.17771932,0.36817421,0.8808510638298,0.40162442,6,0,39,66,0,6,10,0.3066729849378548,1.2948414919598312,1.601514476897686,4.600094774067822,2.1807856706691893,13.66398521778664,0.9540937309177704,0.2044486566252365,2.2489352228776016,0.2039983681055344,0.8975928196643514,4.453612445231171,0.0
8482699,17,24,1.9657361943122036,1.0,0,1.0,8,20,-3.0,33.0,30.0,0.47619,742.288888,0.20689,0,4,45,16,1.3104907962081358,18,32,2.6209815924162716,Guenther,1,0.0,11,3,1,42,58,1,14,-1,35,0.77777,R,20.0,9.0,175.777,4,9,12.27273,9.1024,4.096099034572214,51,23.211227862575882,13,5.916587494382088,3,1.3653663448574047,1,0.4551221149524683,0.29,31,14.108785563526517,7910,0.66,175.777,0.504,0.477,0.541,0.483,0.479,0.014,20232024,1.0,1,1.3636518596802238,11.0,15.000170456482461,2,2.7273037193604477,1.0,1.3636518596802238,0.0,0.0,0.166,6.0,8.181911158081343,2640.0,0.17877,58.666,0.14876,0.097,R,1.0,2.0,58.666,48,121,Dylan Guenther,0.908,1.005,23,1.8838305195491951,ARI,976.7333,704.955,227,0.503,0.468,0.539,0.485,0.49,0.023,0.462,85.93,138.2909,0.4426,84.5238,136.0278,22.603,36.375,0.722,22.0904,35.551,94.0,0.6974,73.1691,117.7749,189.531,0.4622,124.2686,199.9811,3.3111,5.3284,0.6826,2.9221,4.7024,0.42759876,0.5821256038647,0.42436392,0.39089316,0.1666666666667,0.4125663,0.18223239,0.7512077294686,0.17788498,0.39016886,0.6400966183575,0.3977511,17,6,52,19,1,16,16,1.4743021457341527,1.3923964709711443,2.866698616705297,9.910586646324026,4.750529136254492,18.592588171202927,1.1466794466821189,1.3923964709711443,1.5562078204971612,0.8621980071995904,2.155495017998976,1.8204884598098732,1.3636518596802238
8482702,8,11,1.8742901126198455,0.0,0,0.0,5,12,9.0,12.0,21.0,0.636363,803.708333,0.64705,1,0,24,8,1.3631200819053422,6,20,3.4078002047633555,Stankoven,0,0.0,2,1,0,24,27,0,4,10,14,0.58333,C,3.0,0.0,76.208,1,1,0.0,5.90487,1.9682972916229267,6,11.80978374973756,2,3.9365945832458533,0,0.0,1,1.9682972916229267,0.166,6,11.80978374973756,1829,0.255,76.208,0.575,0.517,0.66,0.583,0.59,0.04,20232024,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0017,0.416,0.11764,0.099,R,0.0,1.0,0.416,26,51,Logan Stankoven,0.917,1.016,13,2.215070133096181,DAL,880.3333,778.916,104,0.581,0.54,0.663,0.577,0.589,0.032,0.506,84.1,135.3458,0.3411,84.5238,136.0278,21.952,35.328,0.3832,22.0904,35.551,29.0,0.3191,73.1691,59.6243,95.9514,0.3059,124.2686,199.9811,3.13,5.0369,0.5789,2.9221,4.7024,0.45477964,0.8647342995169,0.42436392,0.45016345,0.9468599033816,0.4125663,0.18441535,0.8550724637681,0.17788498,0.36080501,0.9009661835749,0.3977511,23,4,10,7,0,23,3,1.0223400614290066,1.3631200819053422,2.385460143334349,8.689890522146555,4.60053027643053,17.72056106476945,0.6815600409526711,3.918970235477859,1.1927300716671745,0.9331743484610605,2.2396184363065452,1.9682972916229267,0.0
